customer_tweet_id,customer_text,agent_tweet_id,agent_text,created_at
2480759,Decided to go with Headspace three month offer with Spotify. Let's see how it goes 🙌,2480758,Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF,Sun Oct 29 22:12:02 +0000 2017
1941166,"I <3 spotify & have had prem ~2 years. I forgot to reup my student prem 6 months ago, Can I get free prem for the extra paid?",1941164,"Hey John! Don't worry, help's here. Can you DM us your account's email address or username? We'll take a look backstage /MT",Sun Oct 29 22:15:21 +0000 2017
1941179,The Spotify community feels that this is a top priority. How long would it take to have this implemented?,1941178,"Hey! At the moment, we don't have any info on this right now, but we'll let the right team know it's something you'd like to see /DF",Sun Oct 29 22:18:44 +0000 2017
1935564,2/2 disappeared while I was at home or out and about but not listening,1935565,Hmm. Could you DM us your account's username or email address? We'll take a look under the hood /JS,Sun Oct 29 22:35:57 +0000 2017
2481563,"Hey Quick question. Are you guys going to put ""Wicker chair"" by back on Spotify?",2481561,Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /DF,Sun Oct 29 22:36:53 +0000 2017
2481548,I don’t like the update. The carousel takes longer to find what I want. I like the list view better.,2481547,We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF,Sun Oct 29 22:40:49 +0000 2017
2428798,In Spain I can´t open the link. Is the same Planet Earth II (Original Television soundtrack?,2481893,Hey there! Can you DM us your account's email address or username? We'll check backstage /AR,Sun Oct 29 22:46:24 +0000 2017
2481892,"., im gonna keep this short and quick. India. When. Why is it taking so long.",2481891,We hear you! Your feedback has been noted and passed onto the team 👊🏼 /DF,Sun Oct 29 22:47:39 +0000 2017
2481889,hi! im streaming on my macbook and i keep getting adverts playing over my music? is this a glitch or a new 'feature'?,2481888,Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF,Sun Oct 29 22:50:18 +0000 2017
1941368,"I'd like to install Spotify once and have it available to all users on the machine, each with their own profile data.",1941369,2: improve & we'll pass on your thoughts to our devs. Let us know if you have other questions /JU,Sun Oct 29 22:54:06 +0000 2017
2482210,"I'm having trouble adding a family member to my Family Plan, the link goes to an ""Something's wrong, try again"" error, help me",2482209,Hey Giovanni! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA,Sun Oct 29 23:00:46 +0000 2017
1941638,Why do u have to give me 4 ads in a row every time,1941636,"Hey, thanks for your feedback - we'll pass it on. For now, check out if you haven't had a subscription before /AR",Sun Oct 29 23:00:56 +0000 2017
2482208,Hey! I've been a premium member for a year now and use this at work. 5 sec into every song it cuts out for a sec. Not sure why.,2482207,"Hey, that's not good! What device, operating system, and Spotify version are you rocking? We'll see what we can suggest /RA",Sun Oct 29 23:02:59 +0000 2017
1941614,"I have the family premium account that I established, but when I just signed my mom up, it showed our accounts under my bro?",1941613,"Hi there! Can you DM us your account's email address or username, and a screenshot of what you're seeing? We'll take a look backstage /NQ",Sun Oct 29 23:14:21 +0000 2017
1941688,I've had hulu with my student subscription for about a month and its not letting me access it now,1941687,Hey Sam! The cavalry's here. Could you DM us your account's email address? We'll take a look under the hood /KB,Sun Oct 29 23:17:58 +0000 2017
2481550,Whoa. Y’all actually responded! Back in good graces ! Sorry . If this was 2008 you know we’d still be together.,2481552,"No worries! We're glad we could help out. If you ever need anything else, just shout and we'll come running 🏃 /DF",Sun Oct 29 23:18:17 +0000 2017
1941650,I've moved to Canada and am trying to update my payment details to a Canadian Visa but keep getting an error Acc: 11156486351,1941649,"Hey! We suggest deleting your tweet as it contains some payment info. Can you DM it to us instead, along with your username? /NQ",Sun Oct 29 23:20:22 +0000 2017
1941628,Why are adverts playing on top of our music on desktop? ☹️,1941627,"Hey, that doesn't sound right. Can you let us know the operating system and Spotify version you're using? We'll see what we can suggest /RH",Sun Oct 29 23:21:13 +0000 2017
2482541,spotify:album:4oa28BBAg5O6A5EVoBSkaD doesn’t belong to spotify:artist:7kjofWT8My2XwTMaN4hTe8. Unlisted band w/ same monicker.,2482539,Hey there! Could you DM us the URI of the correct artist profile? We'll check it out 🔍 /DF,Sun Oct 29 23:26:24 +0000 2017
2482536,"Deleted my facebook, and not I can't log into my Spotify to cancel my Premium account so I can make a new one. Help?",2482535,Hey Brittany! Can you DM us your account's email address? We'll see what we can suggest /JL,Sun Oct 29 23:29:03 +0000 2017
2482906,The app on One is nice except it plays a different song than is displayed. Fall Out Boy is not Switchfoot. 😀,2482905,Hi Joey. Thanks for bringing this up. Have you checked if the same thing happens when you log in to other devices? /JU,Sun Oct 29 23:33:31 +0000 2017
2483227,Does anyone know how to export spotify playlists. might have a free plan but the stupid ads which play sound while playing songs is stupid,2483226,Hey there! Could you try uninstalling and reinstalling the app? Let us know how it goes /DF,Sun Oct 29 23:45:51 +0000 2017
30608,Need support for a hacked account. It seems like once the hacker changes your email there is no way to fix the issue. Little help here?,1941889,Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF,Sun Oct 29 23:46:37 +0000 2017
2483223,bayar premium pke pulsa indosat/smartfren itu cuma bayarnya kan? Tp klo di app spotifynya bs pake wifi rumah? Per bulan kepotong?,2483222,"Hey! We can help out in English via Twitter, but we also have Indonesian support via email at /RH",Sun Oct 29 23:51:15 +0000 2017
1942017,Valerie Rushton (valeriespot) £9.99 paid from my bank a/c 23.10.76 but premium not activated.,1942016,Hi there. We've checked your account and can't see any payments yet. Can you DM us other usernames or email addresses you may have used? /JU,Sun Oct 29 23:53:36 +0000 2017
1942058,dear i just really wanna know who follows my playlist thanks,1942057,"Hey! It isn't currently possible to view your playlist followers, but you can show your support for the idea at /AR",Sun Oct 29 23:53:57 +0000 2017
846801,"Really frustrating that my biggest songs aren't on my profile bc I was labeled as the ""featured"" artist. Such a stupid feature 🙄",846800,Hey there! You'll need to reach out to your distributor to get this fixed up. There's some more info here: /JW,Thu Aug 03 16:21:16 +0000 2017
1641897,"Hey , when are you going to update your messaging platform on mobile? In current state, it's just terrible. Love Spotify, though.",1641895,"Hey Corey! We don't have any info on this right now, but we'll make sure to pass on your feedback /GL",Thu Jan 12 20:52:09 +0000 2017
2926300,Galaxy s5,2926299,Hey Scotty! Help's here. What's happening exactly? Can you fire over the Android and Spotify versions you're using? /JS,Thu Jul 20 23:30:54 +0000 2017
1983947,I want to change the account associated with my artist account (Verified). Help me.,1983946,Hey! Our friends in Artist Support are the right folks to help with this. You can get in touch with them here: /NQ,Thu Nov 02 00:10:28 +0000 2017
1419713,quick billing question I didn’t find the answer to online. Is there an email address to contact? 🙏🏽,1419714,"1: Hey there! If you DM us your question and your account's email address or username, we'd be happy to help you out via Twitter, but...",Thu Nov 02 00:13:54 +0000 2017
1419713,quick billing question I didn’t find the answer to online. Is there an email address to contact? 🙏🏽,1419712,2: you can also get in touch with us via email here: /NQ,Thu Nov 02 00:14:07 +0000 2017
1982943,But now that I deleted it I can’t log in at all. Please email me and I can explain.,1982946,"Can you DM us your account's email address? We'll check things out. If you prefer support via email, head to /KC",Thu Nov 02 00:14:33 +0000 2017
1407558,Thank you for the help,1407559,You're welcome! Give us a shout if you ever need us again. We'd be... /KB,Thu Nov 02 00:14:38 +0000 2017
1420267,PLEASE fix the volume of my favorite recording of the Pines of Rome. Literally WHY is it so quiet. Please. I'm hurt.,1420266,"Hey Liz, help's here! Can you send over the Spotify URI of the track in question? We'll have a closer look /MO",Thu Nov 02 00:15:17 +0000 2017
1420745,"dear spotify, stop mf playing songs that aren’t on my playlist",1420744,"Hey, help's here! Do the songs play after your playlist's done or while on it? We'll look into it /GS",Thu Nov 02 00:29:52 +0000 2017
1157290,It never crashed and now it won't even play shuffled songs. Literally it's just ad after ad,1420743,"Hmm, that's odd. Does logging out, restarting your device, and logging back in help at all? /YM",Thu Nov 02 00:30:01 +0000 2017
1420742,My son can't verify his address on our family account. He's at college right now. Please help! I'm doctorjonms,1420741,"Hi Jon. Don't worry, help's here. Can you DM us either his username or email address so we can check? /JU",Thu Nov 02 00:31:20 +0000 2017
1420738,Oh my god this is so terrible. Must come back.,1420737,We understand. We'll be sure to have it available to you as soon as it's available again to us /AR,Thu Nov 02 00:34:39 +0000 2017
1410934,Oooooooh no wait!! I managed to select and drag the songs to a playlist 😻,1410933,"Hey! You can drag and drop multiple tracks to a playlist. As for the tags, it isn't possible to disable, but we'll pass your feedback on /JL",Thu Nov 02 00:36:58 +0000 2017
1410930,Hey I already paid for a family account and went to enter my address and I can't enter it. Please help ASAP.,1410929,Hey! Can you DM us your account's username and email address? We'll take a look backstage /JL,Thu Nov 02 00:55:52 +0000 2017
1411761,email address: __email__,1411760,We'd suggest deleting your tweet as it contains private info. Can you send it through DM instead? Just click the link below /RH,Thu Nov 02 01:03:08 +0000 2017
397630,Anyone wanna teach me how to use ? I feel like I should upgrade from Pandora........ lol. #so2009,397629,"Hey Parris, help's here! Could you send us a DM with your account's email address? We'll take a look backstage /CH",Thu Nov 02 01:09:25 +0000 2017
1412673,can you fucking stop with the random-ass songs? I'm trying to listen to John Williams wtf is this??,1412674,1: Hey Andre! Suggested Tracks are part of our Free service on mobile. More info here:,Thu Nov 02 01:16:02 +0000 2017
1984360,no Apple Watch app? Seriously? I’ll be switching to Apple Music...,1984358,Hey! Check out the official idea and add your vote to let our devs know it's something you'd like to see: /NQ,Thu Nov 02 01:33:41 +0000 2017
1414642,Thank you,1414641,You're welcome! Let us know if you ever need us again. We'd be... /RB,Thu Nov 02 02:09:22 +0000 2017
1415344,You don't have any Slade music at all but here's the karaoke version:,1415342,Got it. Licensing agreements can affect music availability. We have more info here: /NS,Thu Nov 02 02:19:19 +0000 2017
1415340,Did they resolve You?,1415339,Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /RB,Thu Nov 02 02:26:53 +0000 2017
1415681,can you help bc the online tech chat was no help whatsoever,1415680,Hi there! Sorry to hear that. We've just replied to your DM. Let's carry on chatting there /AP,Thu Nov 02 02:29:51 +0000 2017
1415678,"inbox me please, I have an issue with my account. Thanks!",1415676,"Hey Mat, we'd love to help out! Can you tell us what's happening exactly? /LO",Thu Nov 02 02:33:56 +0000 2017
1415672,hello spotify can i get a refund ? I paid for a one month membership but im not really satisfy i think its too expensive,1415671,Hey Frank! Can you DM us your account's email address or username? We'll check backstage /AR,Thu Nov 02 02:37:01 +0000 2017
1415662,"Dear how is it you claim 30mins of ad free music, when I'm hearing 's voice every 15mins?",1415660,"Hey, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /RB",Thu Nov 02 02:42:40 +0000 2017
1984954,"Alright , I need to know you’re working on an app for the #AppleWatch. I❤️you but don’t make me switch to the inferior #AppleMusic.",1984953,Hey Laura! Check out the official idea and add your vote to let our devs know it's something you'd like to see: /AR,Thu Nov 02 02:45:14 +0000 2017
1416140,wtf why is premium not show up,1416139,Hey there! Can you DM us your account's email address or username? We'll check backstage /AR,Thu Nov 02 02:47:32 +0000 2017
1416134,lol I'm drunk 🍻 cheers,1416133,No worries! Just give us a shout if you have other questions. We're... /JU,Thu Nov 02 02:52:32 +0000 2017
1416129,"While you guys are fixing albums, can you switch the Iron Maiden albums from their remastered versions to their original versions?",1416130,"1: Hey, thanks for the request! We upload tracks as they are provided to us. Don't worry, we'll make sure to pass your feedback on to the...",Thu Nov 02 02:57:24 +0000 2017
1984986,I was wondering if u knew presale codes for at or/if u guys had ur own code for frequent listeners?,1984985,Hey! Pre-sale codes are being sent out by email to some of the Lords of Portland's biggest fans on Spotify. Hopefully you're one of them /CH,Thu Nov 02 03:04:32 +0000 2017
1416513,Someone explain to me how there are Africana songs on but there is no Spotify anywhere in Africa?,1416514,1: Hi! It all boils down to licensing agreements. We're launching in new countries as often as possible...,Thu Nov 02 03:13:17 +0000 2017
1415661,"Nope, it hasn't crashed on me once",1415663,Did you definitely watch the video ad that grants you 30 minutes ad-free listening in full after hearing the offer? /RB,Thu Nov 02 03:20:05 +0000 2017
1205496,"I'm looking for a particular playlist but it's on the tip of my tongue. Would you like to help a sis out, please?",1205495,"Hey, sure thing! Can you give us more details about the playlist you're looking for? We'll see what we can suggest /NQ",Thu Nov 02 03:32:19 +0000 2017
1417875,for the 4.99 premium/hulu thing for students do u have to already have a hulu account or will it still work if i make one after,1417874,Hey there! Could you send us your account's email address or username? We'll take a look backstage /CH,Thu Nov 02 03:51:43 +0000 2017
1985242,Why didn’t I️ get a notification or email that I️ needed to re-verify student status? Very upset I️ was charged $10 instead 👎🏻,1985241,"Hey, help's arrived! Could you send us a DM with your account's email address? We'll take a look backstage /CH",Thu Nov 02 03:57:39 +0000 2017
1985299,"Thnx to bbs for helping me secure & switch out my account, but pls institute 2-step verification",1985298,"Hey! We're afraid this isn't possible yet, but you can show your support for the same idea in our Community: /NS",Thu Nov 02 04:01:13 +0000 2017
1424985,Why did the BTS Suga's mixtape get off the shelf？😭,1424986,1: Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon.,Thu Nov 02 04:06:43 +0000 2017
1424981,"Hi, thanks. I hate the band Modest Mouse and they keep showing up on my Spotify playlists. Please make it stop",1424980,"Got it. Just to check, are you referring to a Daily Mix or your Discover Weekly? /RH",Thu Nov 02 04:14:22 +0000 2017
1417867,"No it literally just played right after it said enjoy your 30 min of ad free music, sorry don’t mean to complain 😂",1417869,"No worries. Just to check, did you watch the video ad that grants you 30 minutes ad-free listening in full after hearing the offer? /NQ",Thu Nov 02 04:17:14 +0000 2017
1425442,wish would let you grade discover weekly to refine it. or a hierarchy? ?,1425441,Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them 🙂 /JS,Thu Nov 02 04:25:17 +0000 2017
1425449,My account is set to Australia I love u.,1425451,"Got it! Fingers crossed we'll be able to have it in Australia soon, but there's info about Spotify content here: /CH",Thu Nov 02 04:49:22 +0000 2017
1985412,"See it says 7 day trial. But when I signed up for premium, it says 30 days. Which one is it?",1985411,Hey Elaine! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO,Thu Nov 02 04:52:16 +0000 2017
1427229,can i subscribe to premium for student with my debit card?,1427227,"Hey Fika, help's here! Can you DM us your account's email address? We'll check backstage /MO",Thu Nov 02 05:20:23 +0000 2017
1427435,"My account name is like an alien language. a way to edit? And i cannot use email to login, and have to use a long alien name",1427434,Hey there! Can you DM us your account's email address? We'll take a look backstage /RH,Thu Nov 02 05:38:51 +0000 2017
1426296,"Thank you for the help, I appreciate it. I'll let you know how I get on.",1426297,You're welcome! We'll be keeping an eye out for your update /RA,Thu Nov 02 05:39:04 +0000 2017
1205509,release ‘s Spotify Session please and thank you,1205508,"We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /JS",Thu Nov 02 05:45:24 +0000 2017
1205502,"Yo if your app keeps pausing my music bc it's ""Being used somewhere else"" it would be very helpful if it told me where!",1205501,Hey there! Can you DM us your account's email address or username? We'll take a look /NS,Thu Nov 02 05:49:44 +0000 2017
1971347,You can't use paypal for payment?,1985561,Hey! Help's here. Can you DM us your account's email and let us know what you're trying to sign up for? We'll see what we can suggest /RA,Thu Nov 02 05:53:34 +0000 2017
1428703,"Okay, that sounds awesome! I was only asking because the page was asking me to enter credit card info, is that normal?",1428702,"Yup! You won't be charged right away, so don't worry. Just enter your card info again and see how it goes 🙂 /RH",Thu Nov 02 05:59:49 +0000 2017
1429267,"How to change it then? Because i pay 100kr a month, and i’m studying, would very much like to know thanks",1429265,Hi Oliver! Could you send us a DM with your account's email address? We'll take a look backstage /DR,Thu Nov 02 06:40:45 +0000 2017
1429563,literally why is Decode not on spotify. I’m mad,1429562,"Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /RC",Thu Nov 02 06:52:43 +0000 2017
1429864,songs from the Cro-Mags album Alpha Omega are missing,1429866,Can you send us the link to the album? Just tap the three dots > Share > Copy Link /PL,Thu Nov 02 07:24:15 +0000 2017
1430108,It seems to work now but its when it doesn’t that is the issue,1430110,Nice. Glad to hear it's all good. We’ll be on the lookout in case the issue comes up again. Hopefully not though /GK,Thu Nov 02 07:44:40 +0000 2017
1421490,-- can I not connect my phone to my if the Roku is wired and I'm on WiFi?,1421489,"Hey! Right now, it only works on TVs. Here's our handy guide: Hope this helps /MU",Thu Nov 02 07:51:17 +0000 2017
1985868,"because there is ""browse"" at the top of the page, if I already know this information in the menu? I believe it's wasted space D:",1985867,"Hi Lucas! Thanks for the feedback, we'll pass it onto our devs. We're right here if you need anything else Spotify-related 🙂 /T",Thu Nov 02 08:13:59 +0000 2017
1431572,spotify is so confusing,1431571,Hey! We've sent a DM your way. Check it out and let us know if you have any questions 🙂 /L,Thu Nov 02 08:24:10 +0000 2017
1432059,I listen to podcasts but it plays newest to oldest auto and not oldest to newest - maybe a suggestion for an upgrade,1432058,Hey there! We appreciate your feedback. We'll make sure to pass this on to the right folks /PL,Thu Nov 02 08:31:09 +0000 2017
8227,Why does my spotify only have the shuffle option when im paying for premium?,1985976,"Hey Cory, help's here! Can you DM us your account's username or email address? We'll take a look backstage /PL",Thu Nov 02 08:33:54 +0000 2017
1421471,my email account suddenly got unregistered on my spotify and i cant use the premium service anymore while the invoice remains on my bill. Any solution? Need this to be solved asap.,1421469,Hey! Can you fire over your account's email address or username via DM? We'll take a look backstage /RC,Thu Nov 02 08:49:59 +0000 2017
33425,iPhone 6s and version 11.1,33427,Got it. It looks like you're seeing one of the changes that we've recently made to the app. We're always testing...,Thu Nov 02 09:14:55 +0000 2017
33425,iPhone 6s and version 11.1,33426,2: things in order to improve Spotify. There's more info here: /RS,Thu Nov 02 09:15:04 +0000 2017
1423582,um ive been using student discount for premium for ages but it suddenly charged me full price for last month??????,1423581,"Hey Ellie, help's here! Can you DM us your account's email address? We'll take a look backstage /JN",Thu Nov 02 09:52:32 +0000 2017
1423845,"NONE of my local files will download, i redownloaded the app and the desktop and now my old local files won't redownload to the app either",1423843,Got it! Can you check if the steps here help: Keep us posted /PL,Thu Nov 02 10:11:04 +0000 2017
1421477,Thanks. Is it something that might be available in the future?,1421478,"While we have no info to share about this, you could vote for the official idea in our Community: /MU",Thu Nov 02 10:23:43 +0000 2017
1438306,Hi Spotify - what corporate social responsibility/social impact work does Spotify do in the UK?,1438305,Hi there! You can read more at 🙂 /T,Thu Nov 02 10:29:57 +0000 2017
1438767,"Why is twice's kr songs not available on spotify, only the jp ones",1438766,"Hi! Fingers crossed we'll be able to have them soon, but there's info about Spotify content here: 🙂 /T",Thu Nov 02 10:53:37 +0000 2017
1439196,I lost my bank card & cancelled it before the money was charged for my premium. I don’t get my new card until next week though,1439195,"Hi there, help's here. Can you DM us your account's email address? We'll see what we can suggest /AC",Thu Nov 02 11:03:39 +0000 2017
1466228,What gives? I can't login even though I reset my password. Can't do it through my facebook account either,1466225,Hey! We'll take a look. Are you able to fire over your account's email in a DM? From there we'll check things out behind the scenes /J,Thu Nov 02 11:32:45 +0000 2017
1440290,Thank you! ❄️🎅🏼☃️,1440289,No worries! Feel free to give us a shout if we can help with anything else. We're always... /RS,Thu Nov 02 11:50:37 +0000 2017
1986597,can you please give me a customer service contact that doesn't require a log in. Need to question your bank charges,1986596,"Hi Laura, we're here to help. Can you give us more info about what's happening over DM? We'll check this out /AC",Thu Nov 02 11:55:41 +0000 2017
1442066,I've been having issues for the past six months and I keep hitting brick walls with help :(,1442065,"Don't worry, we'll get to the bottom of this. Are you getting any error messages? If so, sending us a screenshot of it would be great /PL",Thu Nov 02 12:11:56 +0000 2017
1442064,"No error message, just constant crashing and freezing, music keeps playing and stopping randomly, shuffle doesn't work and superslow loading",1442063,"Hmm. Is this happening over 3G/4G, WiFi, or both? Can you check if this is also happening on a different device? /PL",Thu Nov 02 12:31:51 +0000 2017
1988262,Um I'd like to ask why u say 30 mins of ad free music if I still get ads every 15 mins ?¿,1988260,"Hey Kathryn, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /GK",Thu Nov 02 12:45:03 +0000 2017
1442526,hi please answer my DM!,1442525,Hi Becky! We've just replied to your DM /CX,Thu Nov 02 12:53:28 +0000 2017
1988271,I'm an artist who's been trying to get access to my spotify page for over a month now and I've heard nothing back. Need Update,1988270,Hey! Can you DM us your contact email address and the URI of your artist page? We'll chase this up for you /CX,Thu Nov 02 12:55:23 +0000 2017
1442524,2/2 error message: dit nummer is niet beschikbaar. Als het op je computer staat kun je het importeren. - FYI: OK on phone - tx,1442523,Hi Nathalie! Could you send us a DM with your account's email address? We'll take a look backstage /DR,Thu Nov 02 12:55:57 +0000 2017
1432647,hiya-I contacted artist support a week ago about a gig listing disappearing from my profile but haven't had a reply yet?,1432645,Hey! Could you DM us the email address you used to contact them? We'll check it out /L,Thu Nov 02 13:22:43 +0000 2017
1432651,Thanks. I've already subscribed.,1432653,You're welcome! Let us know if you ever need us again. We'd be... /RS,Thu Nov 02 13:33:43 +0000 2017
44692,I tried disconnecting this supposedly other Spotify acct from FB but I have not been able to,44693,Can you DM us the email address that you use for Facebook? We'll take a look backstage /SY,Thu Nov 02 14:06:49 +0000 2017
1981467,"Hey love the service, Premium is real nice too. But why is the app sub par? I would love to have my playlist to enjoy.",1981466,Hi Dan! Thanks for your feedback. We have some info about the Spotify app on Roku here: We hope this helps /LP,Thu Nov 02 14:12:36 +0000 2017
1436771,also your front page still says 50% off for students so what’s going on?,1436770,Hi Catherine! NUS is currently unavailable as a discount option. We’d recommend using UNiDAYS at /MU,Thu Nov 02 14:15:50 +0000 2017
1453976,"Weird...I've got volume leveling on on Spotify, yet to volume fluctuates between songs on Bluetooth. any help?",1453975,"Hi Micheal, help's arrived! Can you let us know your device's model, OS, and Spotify version? We'll see what we can suggest /DV",Thu Nov 02 14:17:03 +0000 2017
1453224,hey why cant I share songs with my friends within the app anymore??? You're taking away features?,1453222,"Hey, we have some info about this here: Give us a shout if you have any other questions /PB",Thu Nov 02 14:30:59 +0000 2017
1453221,hey get your desktop client sorted out! i have extreme loading times on mac osx 10.13.1.,1453220,Hi there. We're sorry you feel that way. Can you try reinstalling the app using the steps here: /LM,Thu Nov 02 14:33:04 +0000 2017
1453219,"WTF. I just got a message on my phone ""I can only download music on 3 devices, Spotify will delete all music on this device.""",1453218,Hey Nathan! We've just sent a DM your way. Let's carry on chatting there /CP,Thu Nov 02 14:38:12 +0000 2017
1435931,"Using OSX El Capitan 10.11. Chrome 52.0. It's a multi-user computer, so sadly I don't have administrator rights. That will probably limit me",1435933,"No worries. Can you let us know what's happening exactly? If you're getting an error message, can you send us a picture of it? /DV",Thu Nov 02 14:38:38 +0000 2017
1453981,"I've found a few artists, including my own work, whose songs and albums wont play, and gives a ""this song is not available"" message. Any idea why this is?",1453979,"Hey! We're here to help. Can you let us know your device, OS, and Spotify version? We'll see what we can suggest /CP",Thu Nov 02 14:44:42 +0000 2017
1989696,"It says you gave me a gift for my birthday, but I don't have a credit card. Can you just give my account premium?",1989695,"Hi there! Just to clarify, was it from an email you received? If so, can you DM us the content so we could have it checked? /JM",Thu Nov 02 14:45:18 +0000 2017
1989704,2/2 is not from a country where Spotify is offered. This is clearly not true. Not sure if you don't want my business.,1989703,"Hey, help's here! Can you DM us your account's email address or username? We'll take a look backstage /KM",Thu Nov 02 14:45:56 +0000 2017
1989692,"oh yeah, signing up with facebook doesn't work neither",1989690,Hey Robert! Help's arrived. Can you send us a DM with the email address you're using to sign up? We'll check things backstage /CP,Thu Nov 02 14:47:51 +0000 2017
1453957,Since the update to iOS 11.1 the problem is back again :-(,1453956,"Don't worry, we're here to figure things out! Are you seeing any error messages? Also, how is your phone connected to the devices? /KM",Thu Nov 02 14:49:27 +0000 2017
1453974,Wicked!! Do you want it DM'd? It never did it before my phone was repaired and reset 😭😭,1453973,Sure thing. We've just replied to your DM. Let's carry on chatting there /DV,Thu Nov 02 14:53:16 +0000 2017
48108,I've been having issues connecting to the Desktop App at work. Can you help me with this?,48106,Hi Andrea! Help's here. Can you tell us more about what's happening? We'll see what we can suggest /CP,Thu Nov 02 14:55:19 +0000 2017
1453965,can’t get spotify to offline on MacBook. On Premium and only 2 devices registered on that account.,1453964,"Hey Benny, help's here! Can you DM us your account's username or email address? We'll take a look backstage /JP",Thu Nov 02 14:55:37 +0000 2017
1989771,it’s so annoying that you can’t change the order of your playlists on mobile,1989770,Hey there! You should be able to sort and filter your playlists on your mobile device. Check out the steps at 🙂 /GN,Thu Nov 02 15:01:36 +0000 2017
1435939,It's okay. I already figured it out,1435941,"Got it. If anything else comes up, just give us a shout. Have a 🙂 /LP",Thu Nov 02 15:04:30 +0000 2017
1450232,"hello help! Yes I have been trying to sign up as a new user. And it won't let me. As I said, it says an unknown error occurred",1450231,Are you trying to sign up using the app or through the web player? We'll see what we can suggest /ME,Thu Nov 02 15:07:36 +0000 2017
1455471,"I have just sent you a request to control ""Refilla"" artist page. The request was sent from. Can u help us?",1455470,Hey! We've just sent a DM your way. Let's carry on chatting there /SP,Thu Nov 02 15:17:03 +0000 2017
1455469,read my DM pls,1455468,Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /DR,Thu Nov 02 15:20:09 +0000 2017
48105,"Before messing with the settings I was getting error code: 2 I am able to use the web player, but miss my friend feed",48104,Best thing to try here is a reinstall. Just follow the steps at Let us know how it goes /CP,Thu Nov 02 15:39:38 +0000 2017
1444689,"Software version 8.4.20.535 I am pretty sure it has never worked properly, but I may have gotten more mixes lately. They just don’t refresh.",1444687,"Hmm. Can you try logging out, restarting your device by holding Home + Lock for 10 seconds, then logging back in? /PB",Thu Nov 02 15:42:42 +0000 2017
1444686,take two times money for one account see foto accountnr 118893850,1444685,Hi! We've just replied to your DM. Let's continue chatting there /JP,Thu Nov 02 15:43:37 +0000 2017
1990018,Why can’t I log into my Spotify account I’m in the uk and have been for 10 months not a happy bunny.,1990017,"Hey, help's here! Can you DM us your account's username or email address? We'll take a look under the hood /JM",Thu Nov 02 15:43:47 +0000 2017
1990035,charges keep showing up in my credit card for an account I can’t identify,1990034,"Hey Laura, that doesn't sound right! Can you DM us the email address on your account, if you have one? We'll take a look backstage /GN",Thu Nov 02 15:44:11 +0000 2017
1444700,Idk the version of spotify.... my device is a samsung galaxy jmax tablet and android OS,1444702,"Thanks! To get the Android version, just go to Apps > Settings > About device > Android version. We'll wait for your reply /JP",Thu Nov 02 15:45:16 +0000 2017
1473905,there is a recurring charge on my bank statement that I didn’t do. Need help.,1473903,"Hey, help's here! Can you DM us your account's username or email address? We'll take a look under the hood /JM",Thu Nov 02 15:46:23 +0000 2017
1445714,When are you coming the South Africa?,1445713,Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: /AU,Thu Nov 02 15:47:12 +0000 2017
1445711,zegt hij dat ik geen premium meer ben!!??,1445710,"1: Hey Lisanne! We can help out in English via Twitter, but we also have Dutch support via email at",Thu Nov 02 15:49:14 +0000 2017
1445711,zegt hij dat ik geen premium meer ben!!??,1445712,"2: If you'd like to continue here, can you send over your account's username or email address via DM? We'll take a look backstage /GN",Thu Nov 02 15:49:31 +0000 2017
12093,I got kicked off of my own account & cant log back in & y’all are still charging me for premium but I can’t even use it😪😪,1445709,We've just sent you a DM 🙂 /NG,Thu Nov 02 15:51:58 +0000 2017
1445703,Why I can't listen some songs on spotify that I can before???,1445701,"Hey! Help's here. Are you getting any specific errors? If so, a screenshot will be handy /CP",Thu Nov 02 15:53:38 +0000 2017
1444703,Android version is 5.1.1,1444704,"Got it! Can you try logging out, restarting your device, and logging back in? Any better? /JP",Thu Nov 02 16:03:57 +0000 2017
1446608,"Sorry, this is on Sierra, not High Sierra. Haven't tested on the latter.",1446607,Thanks! Can you try using the web player on a different device? Let us know how it goes /NH,Thu Nov 02 16:10:26 +0000 2017
1446594,No it doesn’t JE,1446593,Hmm. Can you give us a brief description what's happening? Are you receiving any error messages? /PC,Thu Nov 02 16:13:06 +0000 2017
